title,name,dataset_url,pdf,csv,xml,html
"Pravne osebe zoper katere je bil kazenski postopek pred senatom pravnomočno končan po dejavnosti (SKD 2008), Slovenija, letno",surs1375502s,https://podatki.gov.si/data/dataset/surs1375502s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1375502S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Obsojeni polnoletni in mladoletni, kohezijski regiji, Slovenija, letno",surs1372203s,https://podatki.gov.si/data/dataset/surs1372203s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1372203S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
Gasilska društva v občini Cerklje na Gorenjskem,gasilska-drustva-v-obcini-cerklje-na-gorenjskem,https://podatki.gov.si/data/dataset/gasilska-drustva-v-obcini-cerklje-na-gorenjskem,,https://podatki.gov.si/dataset/cc2721ac-9bea-4213-a10c-eb2aad72ad3b/resource/d79ae1a6-e926-4ec1-bd07-c01a8514116c/download/010ob003cerkljenagorenjskemlokacijeinkategorijegasilskihdomov.csv,,
"Polnoletni obsojenci [znani storilci] po spolu, kaznivem dejanju, povratništvu in steku, Slovenija, 2006 - 2013",surs1360392s,https://podatki.gov.si/data/dataset/surs1360392s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1360392S.PX|https://www.stat.si/doc/px/pxwin.rar
"Pravne osebe zoper katere je bil kazenski postopek pred senatom pravnomočno končan po kaznivem dejanju in vrsti odločbe, Slovenija, letno",surs1375501s,https://podatki.gov.si/data/dataset/surs1375501s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1375501S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Polnoletni obsojenci (znani storilci) po kaznivem dejanju in državljanstvu, Slovenija, letno",surs1360311s,https://podatki.gov.si/data/dataset/surs1360311s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1360311S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Aktivnosti za varovanje podatkov, ki so jih posamezniki izvedli na internetu v zadnjih 12 mesecih, po statusu aktivnosti, Slovenija, 2016",surs2978507s,https://podatki.gov.si/data/dataset/surs2978507s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2978507S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8277|https://www.stat.si/doc/px/pxwin.rar
"Obsojeni polnoletni in mladoletni po občinah stalnega prebivališča, Slovenija, letno",surs1372201s,https://podatki.gov.si/data/dataset/surs1372201s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1372201S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Aktivnosti za varovanje podatkov, ki so jih posamezniki izvedli na internetu v zadnjih 12 mesecih, po starostnih razredih in spolu, Slovenija, 2016",surs2978505s,https://podatki.gov.si/data/dataset/surs2978505s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2978505S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8277|https://www.stat.si/doc/px/pxwin.rar
"Pravne osebe zoper katere je bil kazenski postopek pri državnem tožilstvu končan po kaznivem dejanju in razlogu zavrženja, Slovenija, letno",surs1373603s,https://podatki.gov.si/data/dataset/surs1373603s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1373603S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
