title,name,dataset_url,pdf,csv,xml,html
Lokacije AED v Občini Trebnje,lokacije-aed-v-obcini-trebnje,https://podatki.gov.si/data/dataset/lokacije-aed-v-obcini-trebnje,,https://podatki.gov.si/dataset/15f76d14-f813-410e-8e98-4e1286fa997e/resource/f5860d0d-bcb8-4190-978b-6899f57f750e/download/trebnjeopsiaed.csv,,
Zdravstvene ustanove in domovi v občini Bohinj,zdravstvene-ustanove-in-domovi-v-obcini-bohinj,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-in-domovi-v-obcini-bohinj,,https://podatki.gov.si/dataset/9f6276cf-8d3d-4350-beb2-db75e2a4d680/resource/3a6dc8a2-e36d-4b03-9a5b-bce59d379c54/download/006ob02bohinjzdravstvenidomoviinambulante.csv,,
Zdravstvene ustanove in domovi v občini Jesenice,zdravstvene-ustanove-in-domovi-v-obcini-jesenice,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-in-domovi-v-obcini-jesenice,,https://podatki.gov.si/dataset/d9d500dc-2bb3-468e-a860-aec158227545/resource/b4f69474-33fc-4743-b6ae-73afc9388191/download/006ob006jesenicezdravstvenidomoviinambulante.csv,,
Seznam javnih zdravstvenih ustanov v Občini Trbovlje,seznam-javnih-zdravstvenih-ustanov-v-obcini-trbovlje,https://podatki.gov.si/data/dataset/seznam-javnih-zdravstvenih-ustanov-v-obcini-trbovlje,,https://podatki.gov.si/dataset/8876a301-1a95-4bfc-9c30-d6d4c66f2302/resource/d9024253-c90e-4de7-8189-f44e2d77e3c2/download/trbovljeopsijavnezdravstveneustanove.csv,,
Zdravstvene ustanove in domovi v občini Gorje,zdravstvene-ustanove-in-domovi-v-obcini-gorje,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-in-domovi-v-obcini-gorje,,https://podatki.gov.si/dataset/0c44e998-e227-466f-b7f3-8e0d66890560/resource/c2ae8790-7f5e-49b5-8ac7-0c9044b6f5fb/download/006ob005gorjezdravstvenidomoviinambulante.csv,,
Zdravstveni domovi in ambulante v občini Semič,zdravstveni-domovi-in-ambulante-v-obcini-semic,https://podatki.gov.si/data/dataset/zdravstveni-domovi-in-ambulante-v-obcini-semic,,https://podatki.gov.si/dataset/13138635-a13b-4455-af5d-63e787b5aec4/resource/c13184c6-d973-4782-8a71-30074fbf6e47/download/002ob007semizdravstvenidomoviinambulatne.csv,,https://www.semic.si/
Lokacije AED v Občini Šentjernej,lokacije-aed-v-obcini-sentjernej,https://podatki.gov.si/data/dataset/lokacije-aed-v-obcini-sentjernej,,https://podatki.gov.si/dataset/95c53e21-da72-4b82-a48e-7f587d7e24b8/resource/7be6a406-d597-4cce-b6ab-8ba307fd9128/download/strazaopsiaed.csv,,
Zdravstvene ustanove in domovi v občini Radovljica,zdravstvene-ustanove-in-domovi-v-obcini-radovljica,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-in-domovi-v-obcini-radovljica,,https://podatki.gov.si/dataset/78e15eab-5361-4ad9-936d-8d5c5f1958e5/resource/d2393bd7-aafe-487e-9207-a49595146f62/download/006ob012radovljicazdravstvenidomoviinambulante.csv,,
Zdravstveni domovi in ambulante v občini Ribnica,zdravstveni-domovi-in-ambulante-v-obcini-ribnica,https://podatki.gov.si/data/dataset/zdravstveni-domovi-in-ambulante-v-obcini-ribnica,,https://podatki.gov.si/dataset/5ea03c82-26f9-4425-b4b6-17dd2e8288fb/resource/df8bb369-616d-4c31-a699-b8f6321fe007/download/002ob006ribnicazdravstvenidomoviinambulatne.csv,,https://www.ribnica.si/
Seznam javnih zdravstvenih ustanov v Občini Mirna Peč,seznam-javnih-zdravstvenih-ustanov-v-obcini-mirna-pec,https://podatki.gov.si/data/dataset/seznam-javnih-zdravstvenih-ustanov-v-obcini-mirna-pec,,https://podatki.gov.si/dataset/cd8a68fe-47fb-4152-8c2d-25bf1f14f0da/resource/098c076d-1905-4cbc-bb14-a40d95e11464/download/mirnapecopsijavnezdravstveneustanove.csv,,
Zdravstvene ustanove in domovi v občini Naklo,zdravstvene-ustanove-in-domovi-v-obcini-naklo,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-in-domovi-v-obcini-naklo,,https://podatki.gov.si/dataset/70642963-6f18-4273-b613-0e910055f6a3/resource/63c03a65-314a-4868-b0f7-fe425d86c117/download/006ob010naklozdravstvenidomoviinambulante.csv,,
Zdravstvene ustanove v občini Radlje ob Dravi,zdravstvene-ustanove-v-obcini-radlje-ob-dravi,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-v-obcini-radlje-ob-dravi,,https://podatki.gov.si/dataset/246358f6-60b1-424b-93fe-30d04fe91f5f/resource/fd05548e-5060-40f3-b4cd-2c8d3778e34b/download/005ob008radljeobdravizdravstvenidomovi.csv,,http://www.obcina-radlje.si/
Seznam javnih zdravstvenih ustanov v Občini Trebnje,seznam-javnih-zdravstvenih-ustanov-v-obcini-trebnje,https://podatki.gov.si/data/dataset/seznam-javnih-zdravstvenih-ustanov-v-obcini-trebnje,,https://podatki.gov.si/dataset/627adf87-c045-460e-9790-b94e5aa2991c/resource/1150ba47-588a-4618-999c-bfda117d16ae/download/trebnjeopsijavnezdravstveneustanove.csv,,
Zdravstveni domovi in ambulante v občini Kočevje,zdravstveni-domovi-in-ambulante-v-obcini-kocevje,https://podatki.gov.si/data/dataset/zdravstveni-domovi-in-ambulante-v-obcini-kocevje,,https://podatki.gov.si/dataset/7602bea2-cfca-442e-8943-d8258622b527/resource/77d1f9c8-bac3-4cbe-bc42-6b55e400fd9b/download/002ob002koevjezdravstvenidomoviinambulante.csv,,https://www.kocevje.si/
Lokacije AED v občini Gorenja vas - Poljane,lokacije-aed-v-obcini-gorenja-vas-poljane,https://podatki.gov.si/data/dataset/lokacije-aed-v-obcini-gorenja-vas-poljane,,https://podatki.gov.si/dataset/b81d795d-46b5-4c66-b90f-466ad8d67d57/resource/24a9fc65-e94d-4ac3-aa84-2a86c007a5d4/download/008obgorenajvaspoljanelokacijeaed.csv,,
Seznam lekarn v Občini Šoštanj,seznam-lekarn-v-obcini-sostanj,https://podatki.gov.si/data/dataset/seznam-lekarn-v-obcini-sostanj,,https://podatki.gov.si/dataset/da8ce174-3b10-4216-b47c-34b2790ba3a9/resource/20fef824-2270-4780-a0fb-444f7d2c682a/download/sostanjopsilekarne.csv,,
Seznam zdravstvenih ustanov v občini Idrija,seznam-zdravstvenih-ustanov-v-obcini-idrija,https://podatki.gov.si/data/dataset/seznam-zdravstvenih-ustanov-v-obcini-idrija,,https://podatki.gov.si/dataset/81c444a2-7fd9-4bc8-b1d0-1d3086cf2a36/resource/f048bcfd-5828-4af8-b00f-a7238617c7e1/download/objektizdravstveneoskrbevobciniidrija.csv,,
Seznam lekarn v Občini Mirna Peč,seznam-lekarn-v-obcini-mirna-pec,https://podatki.gov.si/data/dataset/seznam-lekarn-v-obcini-mirna-pec,,https://podatki.gov.si/dataset/3fb1846a-d0e6-4700-99c7-5797ecaefee2/resource/368e43ac-47ab-47c5-be92-a9d00ad0c85c/download/mirnapecopsilekarne.csv,,
Zdravstvene ustanove in domovi v občini Preddvor,zdravstvene-ustanove-in-domovi-v-obcini-preddvor,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-in-domovi-v-obcini-preddvor,,https://podatki.gov.si/dataset/96ffb2f8-a941-42d6-a0eb-032f223a34e8/resource/46cfdb54-133e-4803-976f-e08ef25385ad/download/002ob011preddvorzdravstvo.csv,,
Zdravstvene ustanove v občini Dravograd,zdravstvene-ustanove-v-obcini-dravograd,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-v-obcini-dravograd,,https://podatki.gov.si/dataset/8e3038bc-8792-42c4-91f8-de5215364f1b/resource/323f7c48-bf61-486c-9185-d91c717a3f73/download/005ob002dravogradzdravstvenidomovi.csv,,https://www.dravograd.si/
