title,name,dataset_url,pdf,csv,xml,html
Turistične točke v Občini Trzin,obcina_trzin_turisticne_tocke,https://podatki.gov.si/data/dataset/obcina_trzin_turisticne_tocke,,https://podatki.gov.si/dataset/6c539675-30b0-4a55-9ece-5e81f18429ec/resource/a316e35b-a1a0-4881-8927-15b9da787555/download/06obcinatrzinturisticnetocke.csv,,https://odmestadovasi.si/trzin
ekološki otoki,ekoloski-otoki,https://podatki.gov.si/data/dataset/ekoloski-otoki,,https://podatki.gov.si/dataset/f0444225-8b7b-499d-90d2-3a0eb7ee9fdd/resource/3d9df2ea-f67f-4974-9eb6-e0529b0bc82b/download/seznamzbirkekootoki.csv,,
Ekološki otoki v občini Kranjska Gora,ekoloski-otoki-v-obcini-kranjska-gora,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-kranjska-gora,,https://podatki.gov.si/dataset/7bf743c4-39da-4c0e-99ce-f11741852ffa/resource/792f786d-6201-4d6e-a4a7-312b5dd7f22d/download/012ob009kranjskagoraseznamekolokihotokov.csv,,
Območja invazivnih tujerodnih vrst v Občini Hrastnik,obmocja-invazivnih-tujerodnih-vrst-v-obcini-hrastnik,https://podatki.gov.si/data/dataset/obmocja-invazivnih-tujerodnih-vrst-v-obcini-hrastnik,,https://podatki.gov.si/dataset/97880668-46d0-4eed-a17b-da3707db9a30/resource/e54d4414-4abf-4635-88b9-6793ba9ffb1c/download/obmocjainvazivnihtujerodnihvrstvobcinihrastnik.csv,,https://www.hrastnik.si/|https://www.invazivke.si/
Ekološki otoki v občini Cerklje na Gorenjskem,ekoloski-otoki-v-obcini-cerklje-na-gorenjskem,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-cerklje-na-gorenjskem,,https://podatki.gov.si/dataset/82465af2-521a-4550-a827-38c8b0ba0d0f/resource/fc10b62d-a464-48f0-9e64-ab54c03074be/download/012ob003cerkljenagorenjskemseznamekoloskihotokov.csv,,
Količina porabljene soli za posipanje v občini Velike Lašče,kolicina-porabljene-soli-za-posipanje-v-obcini-velike-lasce,https://podatki.gov.si/data/dataset/kolicina-porabljene-soli-za-posipanje-v-obcini-velike-lasce,,https://podatki.gov.si/dataset/9d91814d-20fe-49f1-b4b6-13099edf4a9a/resource/0c695cf2-f0ed-490d-8f20-3a7e9ebbca7c/download/008ob009velikelascekoliinaporabljenesoli.csv,,https://obcina.velike-lasce.si/
Zbiralniki odpadne elektronske in električne opreme v občini Kostel,zbiralniki-odpadne-elektronske-in-elektricne-opreme-v-obcini-kostel,https://podatki.gov.si/data/dataset/zbiralniki-odpadne-elektronske-in-elektricne-opreme-v-obcini-kostel,,https://podatki.gov.si/dataset/7425f0f6-33ca-410e-8cbe-ede6968ec0aa/resource/60365a94-3915-4d91-aac4-f9f395ad3990/download/007ob003kostelzbiralnikioeeo.csv,,https://www.kostel.si/
Ekološki otoki v Občini Dol pri Ljubljani,ekoloski-otoki-v-obcini-dol-pri-ljubljani,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-dol-pri-ljubljani,,https://podatki.gov.si/dataset/6adde106-639f-46c1-8def-a78f20457b35/resource/4a6ad6fd-984b-483f-9934-d8e27a0c73ee/download/ekolokiotokivobinidolpriljubljani.csv,,https://www.dol.si/sl/content/lokalno/komunalne-storitve.html
Seznam ekoloških otokov v Občini Trebnje,seznam-ekoloskih-otokov-v-obcini-trebnje,https://podatki.gov.si/data/dataset/seznam-ekoloskih-otokov-v-obcini-trebnje,,https://podatki.gov.si/dataset/d30d5665-7cbe-4fb2-9cd5-43f8546b7ed2/resource/34e02bc3-93d9-4cb3-b0d4-fd2c83b1299b/download/trebnjeopsiekoloskiotoki.csv,,
"Stanovanja glede na površino in število sob, povprečna površina stanovanj in povprečno število sob, naselja, Slovenija, popis 2002",surs05w0606s,https://podatki.gov.si/data/dataset/surs05w0606s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/05W0606S.PX|https://www.stat.si/doc/px/pxwin.rar
Ekološki otoki v občini Mengeš,ekoloski-otoki-v-obcini-menges,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-menges,,https://podatki.gov.si/dataset/a4f413fc-556c-4f90-8b50-02f645b37a65/resource/d6148e87-c33b-4542-a0fc-d1ba6a2deeba/download/ekolokiotoki.csv,,
Javne klopi v občini Menges,javne-klopi-v-obcini-menges,https://podatki.gov.si/data/dataset/javne-klopi-v-obcini-menges,,https://podatki.gov.si/dataset/e22c0b9c-aa4d-4f85-be1b-33df8bd8206e/resource/4c04f479-5188-46ff-83bc-8ed8a2a0f1d5/download/javneklopi.csv,,
Seznam ekoloških otokov v občini Velike Lašče,seznam-ekoloskih-otokov-v-obcini-velike-lasce,https://podatki.gov.si/data/dataset/seznam-ekoloskih-otokov-v-obcini-velike-lasce,,https://podatki.gov.si/dataset/a16d58b7-25a3-4764-bc84-f46bf1d0511d/resource/d6d806c0-fd61-4061-813a-2aa01cb1d699/download/005ob009velikelasceekoloskiotoki.csv,,https://obcina.velike-lasce.si/
Seznam ekoloških otokov v Občini  Mirna Peč,seznam-ekoloskih-otokov-v-obcini-mirna-pec,https://podatki.gov.si/data/dataset/seznam-ekoloskih-otokov-v-obcini-mirna-pec,,https://podatki.gov.si/dataset/09d2ae33-83fc-473b-8d2f-f56c8f66d34b/resource/1e256e4e-5411-488e-843e-e34ed30e6355/download/mirnapecopsiekoloskiotoki.csv,,
Stavbe v lasti Občine Litija,stavbe-v-v-lasti-obcine-litija,https://podatki.gov.si/data/dataset/stavbe-v-v-lasti-obcine-litija,,https://podatki.gov.si/sites/default/files/attachments/10%20Stavbe%20v%20ob%C4%8Dinski%20lasti%20Ob%C4%8Dine%20Litija.csv|https://podatki.gov.si/sites/default/files/attachments/Stavbe v občinski lasti Občine Litija.csv,,
Seznam javnih klopi v Občini Hrastnik,seznam-javnih-klopi-v-obcini-hrastnik,https://podatki.gov.si/data/dataset/seznam-javnih-klopi-v-obcini-hrastnik,,https://podatki.gov.si/dataset/2e59c34f-3937-4afc-9eee-94cf562aa26d/resource/5d4f2ccc-7d36-4e86-9a97-30db430e5a10/download/seznamjavnihklopivobcinihrastnik.csv,,https://www.hrastnik.si/|https://www.ksphrastnik.si/
Ekološki otoki na območju občine AJDOVŠČINA-1,ekoloski-otoki-na-obmocju-obcine-ajdovscina-1,https://podatki.gov.si/data/dataset/ekoloski-otoki-na-obmocju-obcine-ajdovscina-1,,http://Ekološki otoki na območju občine Ajdovščina.csv,,
Ekološki otoki v občini Naklo.,ekoloski-otoki-v-obcini-naklo,https://podatki.gov.si/data/dataset/ekoloski-otoki-v-obcini-naklo,,https://podatki.gov.si/dataset/5146262c-0924-4553-907b-03bdd8bbd163/resource/ecd3a433-2db4-4d50-94b0-1e7a902f184f/download/012ob010nakloseznamekolokihotokov.csv,,
Seznam ekoloških otokov s posodami,seznam-ekoloskih-otokov-s-posodami,https://podatki.gov.si/data/dataset/seznam-ekoloskih-otokov-s-posodami,,https://podatki.gov.si/dataset/a6bf2e87-fcfd-4939-9cd3-77df74e75def/resource/e9700e4b-ce27-4aeb-8ab3-7988a601ddc3/download/seznamekolokihotokovsposodami.csv,,
Zbirka ekoloških otokov v Občini Šentrupert,zbirka-ekoloskih-otokov-v-obcini-sentrupert,https://podatki.gov.si/data/dataset/zbirka-ekoloskih-otokov-v-obcini-sentrupert,,https://podatki.gov.si/dataset/2f3050e2-16a2-4ee2-b22c-bddd1d51cb15/resource/d3cbd3a5-8403-499d-b3a7-2a8365309e7d/download/seznamekolokihotokov.csv,,
