title,name,dataset_url,pdf,csv,xml,html
"Delež oseb (%) po obisku kulturnih prireditev in kulturnih ali zgodovinskih znamenitosti v zadnjih 12 mesecih, starostnih razredih in spolu, Slovenija, večletno",surs0888601s,https://podatki.gov.si/data/dataset/surs0888601s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0888601S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8291|https://www.stat.si/doc/px/pxwin.rar
"Delež oseb (%) po pogostosti druženja in stikov s sorodniki, starostnih skupinah in spolu, Slovenija, večletno",surs0888701s,https://podatki.gov.si/data/dataset/surs0888701s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0888701S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8291|https://www.stat.si/doc/px/pxwin.rar
"Delež oseb (%) po pogostosti druženja in stikov s prijatelji, starostnih skupinah ter spolu, Slovenija, večletno",surs0888801s,https://podatki.gov.si/data/dataset/surs0888801s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0888801S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8291|https://www.stat.si/doc/px/pxwin.rar
"Dijaki po statistični regiji stalnega prebivališča, statistični regiji šole in vrsti izobraževanja, Slovenija, letno",surs0953240s,https://podatki.gov.si/data/dataset/surs0953240s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0953240S.PX|https://www.stat.si/StatWeb/File/DocSysFile/9586|https://www.stat.si/doc/px/pxwin.rar
"Stopnja dokončanja terciarnega izobraževanja študentov (%) po spolu, statusu glede štipendije, vrsti terciarnega izobraževanja in obdobju opazovanja, Slovenija, večletno, eksperimentalna statistika",surs0985907s,https://podatki.gov.si/data/dataset/surs0985907s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0985907S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7783|https://www.stat.si/doc/px/pxwin.rar
"Osnovni kazalniki o vključenosti v vseživljenjsko učenje, Slovenija, večletno",surs0986701s,https://podatki.gov.si/data/dataset/surs0986701s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986701S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219, 7788|https://www.stat.si/doc/px/pxwin.rar"
"Odrasli, vključeni v formalno ali neformalno izobraževanje v zadnjih 12 mesecih po spolu, tipu izobraževanja, ravni dosežene izobrazbe, starostnih skupinah in viru raziskovanja, Slovenija, večletno",surs0986801s,https://podatki.gov.si/data/dataset/surs0986801s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986801S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219, 7788|https://www.stat.si/doc/px/pxwin.rar"
"Odrasli, vključeni v formalno ali neformalno izobraževanje v zadnjih 12 mesecih po spolu, tipu izobraževanja, starostnih skupinah in viru raziskovanja, Slovenija, večletno",surs0986802s,https://podatki.gov.si/data/dataset/surs0986802s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986802S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219, 7788|https://www.stat.si/doc/px/pxwin.rar"
"Odrasli, vključeni v formalno ali neformalno izobraževanje v zadnjih 12 mesecih (po raziskovanju ANP12M), po spolu, tipu izobraževanja, zaposlitvenem statusu in starostnih skupinah, Slovenija, večletno",surs0986803s,https://podatki.gov.si/data/dataset/surs0986803s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986803S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7788|https://www.stat.si/doc/px/pxwin.rar
"Odrasli, vključeni v formalno ali neformalno izobraževanje v zadnjih 12 mesecih (po raziskovanju UIO), po starostnih skupinah in tipu izobraževanja, kohezijski in statistične regije, Slovenija, večletno",surs0986804s,https://podatki.gov.si/data/dataset/surs0986804s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986804S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
