title,name,dataset_url,pdf,csv,xml,html
"Poraba energentov po namenih rabe, v izbranih proizvodnjih dejavnostih (SKD 2008), v TJ, Slovenija, letno",surs1817808s,https://podatki.gov.si/data/dataset/surs1817808s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817808S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167, 11549|https://www.stat.si/doc/px/pxwin.rar"
"Maloprodajna cena toplotne energije za izbrano porabniško skupino v gospodinjstvih (EUR/MWh), Slovenija, 2004M01 - 2017M12",surs1817507s,https://podatki.gov.si/data/dataset/surs1817507s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817507S.PX|https://www.stat.si/doc/px/pxwin.rar
"Poraba električne energije (kWh) v proizvodnih in storitvenih dejavnostih (SKD 2008), občine, Slovenija, mesečno",surs1817608s,https://podatki.gov.si/data/dataset/surs1817608s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817608S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8261|https://www.stat.si/doc/px/pxwin.rar
"Električna energija (GWh), Slovenija, letno",surs1817602s,https://podatki.gov.si/data/dataset/surs1817602s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817602S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"Končna poraba energije po namenu in vrsti energetskega vira (TJ), gospodinjstva, Slovenija, letno",surs1815406s,https://podatki.gov.si/data/dataset/surs1815406s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1815406S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167, 8257|https://www.stat.si/doc/px/pxwin.rar"
"Poraba obnovljivih virov energije in odpadkov (TJ), Slovenija, letno",surs1822303s,https://podatki.gov.si/data/dataset/surs1822303s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1822303S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"Proizvodnja in dejanska moč v elektrarnah - glavna dejavnost, samoproizvajalci in male zasebne hidroelektrare, Slovenija, letno",surs1817604s,https://podatki.gov.si/data/dataset/surs1817604s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817604S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"Cene naftnih proizvodov [EUR/l], Slovenija, 2004M01 - 2014M06",surs1817506s,https://podatki.gov.si/data/dataset/surs1817506s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817506S.PX|https://www.stat.si/doc/px/pxwin.rar
"Indeks cen (%) zemeljskega plina in električne energije (EU=100), Slovenija in EU, polletno",sursh034s,https://podatki.gov.si/data/dataset/sursh034s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/H034S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8130|https://www.stat.si/doc/px/pxwin.rar
"Energetska poraba goriv, električne energije in toplotne energije po dejavnosti [SKD 2002], v TJ, Slovenija, 2003 - 2007",surs1817892s,https://podatki.gov.si/data/dataset/surs1817892s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817892S.PX|https://www.stat.si/doc/px/pxwin.rar
"Energetska poraba goriv, električne energije in toplotne energije po dejavnosti [SKD 2002], naravne enote, Slovenija, 2003 - 2007",surs1817891s,https://podatki.gov.si/data/dataset/surs1817891s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817891S.PX|https://www.stat.si/doc/px/pxwin.rar
"Raba električne energije po namenu (GWh), gospodinjstva, Slovenija, letno",surs1815408s,https://podatki.gov.si/data/dataset/surs1815408s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1815408S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167, 8257|https://www.stat.si/doc/px/pxwin.rar"
"Energetska bilanca (1000 toe), Slovenija, letno",surs1817901s,https://podatki.gov.si/data/dataset/surs1817901s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817901S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"Viri za ogrevanje stanovanj in sanitarne vode (TJ), gospodinjstva, Slovenija, letno",surs1815412s,https://podatki.gov.si/data/dataset/surs1815412s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1815412S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167, 8257|https://www.stat.si/doc/px/pxwin.rar"
"Bilanca trdnih, tekočih in plinastih goriv, Slovenija, letno",surs1818002s,https://podatki.gov.si/data/dataset/surs1818002s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1818002S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"Kazalniki porabe energije in goriv, gospodinjstva, Slovenija, večletno",surs1815402s,https://podatki.gov.si/data/dataset/surs1815402s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1815402S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167, 8257|https://www.stat.si/doc/px/pxwin.rar"
"Energetski kazalniki, Slovenija, letno",surs1817902s,https://podatki.gov.si/data/dataset/surs1817902s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817902S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"Energetska poraba goriv, električne energije in toplotne energije po dejavnosti (SKD 2008), naravne enote, Slovenija, letno",surs1817801s,https://podatki.gov.si/data/dataset/surs1817801s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817801S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167, 11549|https://www.stat.si/doc/px/pxwin.rar"
"Končna poraba energije po vrsti energetskega vira (naravne enote), gospodinjstva, Slovenija, letno",surs1815404s,https://podatki.gov.si/data/dataset/surs1815404s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1815404S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167, 8257|https://www.stat.si/doc/px/pxwin.rar"
"Energetska poraba goriv, električne energije in toplotne energije po dejavnosti (SKD 2008), v TJ, Slovenija, letno",surs1817802s,https://podatki.gov.si/data/dataset/surs1817802s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817802S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167, 11549|https://www.stat.si/doc/px/pxwin.rar"
"Poraba energentov po namenih rabe, naravne enote, Slovenija, letno",surs1817806s,https://podatki.gov.si/data/dataset/surs1817806s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817806S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167, 11549|https://www.stat.si/doc/px/pxwin.rar"
"Končna poraba energije in goriv v gospodinjstvih po vrsti energetskega vira [stara metodologija], Slovenija, 1996, 2002",surs1815452s,https://podatki.gov.si/data/dataset/surs1815452s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1815452S.PX|https://www.stat.si/doc/px/pxwin.rar
"PEFA - Energetski kazalniki (TJ), Slovenija, letno",surs2731601s,https://podatki.gov.si/data/dataset/surs2731601s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2731601S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7792|https://www.stat.si/doc/px/pxwin.rar
"Cene za zemeljski plin za negospodinjske odjemalce, Slovenija, letno",surs1817560s,https://podatki.gov.si/data/dataset/surs1817560s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817560S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8130|https://www.stat.si/doc/px/pxwin.rar
"Cene električne energije za gospodinjske odjemalce (EUR/kWh), Slovenija, polletno",surs1817540s,https://podatki.gov.si/data/dataset/surs1817540s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817540S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8130|https://www.stat.si/doc/px/pxwin.rar
