title,name,dataset_url,pdf,csv,xml,html
"Indeks inflacije, Slovenija, mesečno",sursh281s,https://podatki.gov.si/data/dataset/sursh281s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/H281S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7800|https://www.stat.si/doc/px/pxwin.rar
"Dohodkovna struktura BDP, Slovenija, letno",surs0301925s,https://podatki.gov.si/data/dataset/surs0301925s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0301925S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8235|https://www.stat.si/doc/px/pxwin.rar
"Indeksi cen poslovnih nepremičnin po vrstah poslovnih nepremičnin, Slovenija, četrtletno",surs0419035s,https://podatki.gov.si/data/dataset/surs0419035s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0419035S.PX|https://www.stat.si/StatWeb/File/DocSysFile/11467|https://www.stat.si/doc/px/pxwin.rar
Obrestne mere monetarnih finančnih institucij - obstoječi posli v domači valuti,bsii2_4_1s,https://podatki.gov.si/data/dataset/bsii2_4_1s,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__20_obrestne_mere__20_obr_mere_mfi/I2_4_1S.PX/|https://www.bsi.si/statistika/podatkovne-serije/metodoloske-opombe-casovnih-vrst/financni-trgi|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
Monetarne finančne institucije - obseg  novih posojil gospodinjstvom v domači valut,bsii2_4_3bs,https://podatki.gov.si/data/dataset/bsii2_4_3bs,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__20_obrestne_mere__20_obr_mere_mfi/I2_4_3BS.PX/|https://www.bsi.si/statistika/podatkovne-serije/metodoloske-opombe-casovnih-vrst/financni-trgi|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
Obrestne mere monetarnih finančnih institucij - nove vloge v domači valuti,bsii2_4_2as,https://podatki.gov.si/data/dataset/bsii2_4_2as,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__20_obrestne_mere__20_obr_mere_mfi/I2_4_2AS.PX/|https://www.bsi.si/statistika/podatkovne-serije/metodoloske-opombe-casovnih-vrst/financni-trgi|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
"Povprečni razpoložljivi dohodek gospodinjstev po vrstah dohodka, Slovenija, letno",surs0867325s,https://podatki.gov.si/data/dataset/surs0867325s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0867325S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8291|https://www.stat.si/doc/px/pxwin.rar
Denarni agregati,bsii1_1s,https://podatki.gov.si/data/dataset/bsii1_1s,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__10_denar_mfi__10_denarni_agregati/I1_1S.PX/|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
"Povprečne letne cene njiv ter trajnih travnikov in pašnikov (EUR/ha), po kohezijskih regijah, Slovenija, letno",surs1575905s,https://podatki.gov.si/data/dataset/surs1575905s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1575905S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8609|https://www.stat.si/doc/px/pxwin.rar
"Povprečne mesečne bruto in neto plače pri pravnih osebah po institucionalnih sektorjih, Slovenija, 2014M01 - 2024M03",surs0701055s,https://podatki.gov.si/data/dataset/surs0701055s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0701055S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8212|https://www.stat.si/doc/px/pxwin.rar
Bilanca Banke Slovenije - Instrumenti - Aktiva - mio EUR,bsii1_7as,https://podatki.gov.si/data/dataset/bsii1_7as,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__10_denar_mfi__30_bilanca_bs/I1_7AS.PX/|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
"Povprečne mesečne plače in indeksi povprečnih mesečnih plač pri pravnih osebah po dejavnostih [SKD 2008], Slovenija, 2014M01 - 2024M03",surs0701011s,https://podatki.gov.si/data/dataset/surs0701011s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0701011S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8212|https://www.stat.si/doc/px/pxwin.rar
Monetarne finančne institucije - obseg  novih posojil nefinančnim družbam v domači valuti,bsii2_4_4bs,https://podatki.gov.si/data/dataset/bsii2_4_4bs,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__20_obrestne_mere__20_obr_mere_mfi/I2_4_4BS.PX/|https://www.bsi.si/statistika/podatkovne-serije/metodoloske-opombe-casovnih-vrst/financni-trgi|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
1.4.Bilanca poslovnih bank - stare serije od 31.01.1991 do 31.03.2006,bsii1_94s,https://podatki.gov.si/data/dataset/bsii1_94s,,,,https://apl.bsi.si/pxweb/Dialog/varval.asp?ma=I1_94S&ti=&lang=12&path=Database/slo/serije/01_denar_banke/|https://www.bsi.si/statistika/podatkovne-serije/metodoloske-opombe-casovnih-vrst/denar-in-monetarne-financne-institucije|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
