title,name,dataset_url,pdf,csv,xml,html
Namestitvene zmogljivosti v Občini Kamnik,namestitvene-zmogljivosti-v-obcini-kamnik,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-kamnik,,https://podatki.gov.si/dataset/7d0a6749-def1-4a33-8c1d-4b89e1d01aac/resource/78d5d652-d010-4cab-87c8-957faf305190/download/namestitvenezmogljivosti.csv|https://podatki.gov.si/dataset/7d0a6749-def1-4a33-8c1d-4b89e1d01aac/resource/574517e9-b21a-4692-ad1e-efee8f66f8db/download/namestitvenezmogljivostistrukturnimetapodatki.csv,,https://www.visitkamnik.com/namestitve
"Turistična dodana vrednost in turistični bruto domači proizvod (BDP), mio EUR, %, Slovenija, večletno",surs0380845s,https://podatki.gov.si/data/dataset/surs0380845s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0380845S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8745|https://www.stat.si/doc/px/pxwin.rar
"Indeksi cen stanovanjskih nepremičnin po vrstah stanovanjskih nepremičnin, Slovenija, četrtletno",surs0419001s,https://podatki.gov.si/data/dataset/surs0419001s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0419001S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8168|https://www.stat.si/doc/px/pxwin.rar
Gostinski objekti v občini Vodice,gostinski-objekti,https://podatki.gov.si/data/dataset/gostinski-objekti,,https://podatki.gov.si/dataset/798132e3-1f04-49e3-99c0-66fab001da88/resource/66fe7cff-171a-4134-a4b3-4080727b5767/download/gostinskiobjekti.csv|https://podatki.gov.si/dataset/798132e3-1f04-49e3-99c0-66fab001da88/resource/1fb71b6d-5982-4e4f-91ac-3772d6dbe47b/download/strukturnimetapodatkigostinskiobjekti.csv,,https://vodice.si/objave/276
Občina Rogaška Slatina - gostinski objekti,obcina-rogaska-slatina-gostinski-objekti,https://podatki.gov.si/data/dataset/obcina-rogaska-slatina-gostinski-objekti,,https://www.rogaska-slatina.si/media/2722/7-gostinski-objekti.csv,,https://www.rogaska-slatina.si/si/
Nastanitvene zmogljivosti v občini Vodice,nastanitvene-zmogljivosti,https://podatki.gov.si/data/dataset/nastanitvene-zmogljivosti,,https://podatki.gov.si/dataset/0b60d80d-3ae0-453a-ba5d-99a2bccfa3ff/resource/5f50d14f-ff12-409c-a629-d453fcdabb8f/download/namestitvenezmogljivosti.csv|https://podatki.gov.si/dataset/0b60d80d-3ae0-453a-ba5d-99a2bccfa3ff/resource/d1f1a8cf-d7dc-44b1-a468-0745790d2ed0/download/strukturnimetapodatkinamestitvenezmogljivosti.csv,,https://vodice.si/objave/276
Evidenca izvajalcev gostinske dejavnosti v Mestni občini Celje,evidenca-izvajalcev-gostinske-dejavnosti-v-mestni-obcini-celje,https://podatki.gov.si/data/dataset/evidenca-izvajalcev-gostinske-dejavnosti-v-mestni-obcini-celje,,https://podatki.gov.si/dataset/c22cff67-ef12-4409-b380-571dae607181/resource/0c6aa25d-e83e-4e4e-b0a4-e3da0472dcff/download/evidencaizvajalcevgostinskedejavnostivmestniobinicelje.csv,,
"Sestava izkoriščenih domačih virov - IDV (1000 ton), Slovenija, letno",surs2724705s,https://podatki.gov.si/data/dataset/surs2724705s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2724705S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8281|https://www.stat.si/doc/px/pxwin.rar
Namestitvene zmogljivosti v občini Cankova,namestitvene-zmogljivosti-v-obcini-cankova,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-cankova,,https://podatki.gov.si/dataset/b6424433-fa6c-4c46-b457-a05a222b2efc/resource/3c0734be-c05c-4a91-8e9d-113196317f61/download/namestitveobinacankova.csv,,https://www.cankova.si/|https://www.ajpes.si/RNO/Ajpes.RNO/RNO/vstop
Namestitvene zmogljivosti v občini Črenšovci,namestitvene-zmogljivosti-v-obcini-crensovci,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-crensovci,,https://podatki.gov.si/dataset/2957fd1b-b3b4-4790-9423-a45259eb1ad9/resource/4cedf3a2-c52d-40ef-9fae-2ec242379c48/download/namestitveobinarenovci.csv,,https://www.obcina-crensovci.si/|https://www.ajpes.si/RNO/Ajpes.RNO/RNO/vstop
Namestitvene zmogljivosti v občini Postojna,namestitvene-zmogljivosti-v-obcini-postojna,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-postojna,,https://podatki.gov.si/dataset/b69ebd5a-de14-456f-8f1e-a8c1e92b2447/resource/76e8e97a-2e11-481b-81d8-32ab4e2a9e2d/download/007ob007postojnanastanitveturistov.csv,,https://www.postojna.si/
